timestamp,traffic_volume,avg_speed,occupancy,temperature,precipitation,visibility,wind_speed,is_weekend,is_holiday,hour,day_of_week,month,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,is_morning_rush,is_evening_rush,is_rush_hour,is_rainy,is_foggy,is_windy,is_cold,is_hot,weather_severity,traffic_density,is_congested,congestion_score,flow_efficiency,station_A1,station_A2,station_B1,station_B2,station_C1,traffic_volume_norm,avg_speed_norm,occupancy_norm,temperature_norm,precipitation_norm,visibility_norm,wind_speed_norm,traffic_density_norm,congestion_score_norm,flow_efficiency_norm,traffic_volume_ma_3h,avg_speed_ma_3h,occupancy_ma_3h,traffic_volume_lag1,avg_speed_lag1
2023-01-01 16:00:00,75.97597560854612,65.02858058346447,28.966514880992143,3.5574518373537973,2.6999541892596297,12.669578465952805,2.644935908776408,True,False,16,6,1,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,1,1.1683474213724103,0,0.789445298167887,2.6228896813372584,False,False,False,True,False,-0.7258275518038246,-0.5846703803763534,-0.07650518064375186,-1.1750689776312127,0.3315506586177811,0.9404689275942417,-0.060676625906695966,-0.3781240286042614,0.27831848820201716,-0.31294034444240126,79.26960602653958,64.34237857636448,33.3111835119384,80.07396636054068,69.97317633720233
2023-01-01 17:00:00,74.7747266655692,42.94858176613002,36.29729532338636,8.212958678883886,3.0144561720240812,10.859135449003283,0.44822637050680836,True,False,17,6,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,1,1,0,0,0,0,0,0,1.7410289664910161,0,1.0325992473405559,2.0600632619954076,False,False,False,False,True,-0.7610275529013353,-1.8861894160464563,0.34959149834322273,-0.7083996879993673,0.4854267854435676,0.32326531467857245,-0.8405160464964437,0.3951787751601915,1.350195266879373,-0.3759387725609496,76.941556211552,59.316779562265616,30.13371413357149,75.97597560854612,65.02858058346447
2023-01-01 18:00:00,102.99033084591505,65.13433081106163,47.16364318729849,24.9938094639279,3.5579386975042713,15.0,5.7463280313082565,True,False,18,6,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,1,1,0,0,0,0,0,0,1.5811988544637903,0,0.9706031179417416,2.183680515375678,True,False,False,False,False,0.06576967670020895,-0.5784368685277889,0.9811906539739131,0.973717422304502,0.7513360343560713,1.7349399918390151,1.040328215071062,0.17935712906359405,1.076902516765426,-0.3621020151102315,84.58034437334346,57.703831053552044,37.475817797225666,74.7747266655692,42.94858176613002
2023-01-01 19:00:00,115.71188453808197,85.67306941404354,28.030071299913416,13.758716251822959,0.750501136758505,9.258443903936756,0.08361256590657765,True,False,19,6,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,1,1,0,0,0,0,0,0,1.3506214260661595,0,0.6212771021218761,4.1281336451793385,False,False,False,True,False,0.43854728166241397,0.6322316410849493,-0.13093533348925132,-0.15249141954898401,-0.6222566354120553,-0.22243128859992256,-0.969955197720073,-0.13199596653468817,-0.4630043850932744,-0.14445499905319129,97.8256473498554,64.58532733041173,37.16366993686609,102.99033084591505,65.13433081106163
2023-01-01 20:00:00,62.27867900065495,120.00357833480012,1.3998007373799335,2.91807541641961,2.288935045981802,9.63339354687777,0.32555453739940654,True,False,20,6,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,1,0.5189735118391974,0,0.0908935586445676,44.49107136931014,False,True,False,False,False,-1.1271971916686918,2.6558644879095787,-1.6788018855414069,-1.2391602463848086,0.1304516599312967,-0.0946060700660846,-0.8840649680022499,-1.2549859935371752,-2.8010532055227984,4.373459483071794,93.66029812821732,90.27032618663509,25.531171741530617,115.71188453808197,85.67306941404354
2023-01-01 21:00:00,65.84326516073244,81.45733680629371,8.292415012706634,0.10196934634825894,0.7255391956503254,13.63114782718529,0.37025752116488486,True,False,21,6,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,1,0.8083159471441153,0,0.4563292516171147,7.940178719909795,False,False,False,False,True,-1.022744707043854,0.38373270393944686,-1.2781733200928242,-1.5214474954389203,-0.6344697438383282,1.2682804512188204,-0.8681952554385376,-0.8642813892479135,-1.1901312578024057,0.282235787612259,81.27794289982312,95.71132818504579,12.574095683333333,62.27867900065495,120.00357833480012
2023-01-01 22:00:00,71.13752358655412,96.75021912601284,17.481305800830647,15.487166793938073,2.6867792500130347,9.727237590628613,2.2530098429036065,True,False,22,6,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0.7352698887289423,0,0.4305806031928231,4.069348155549442,False,False,False,True,False,-0.8676079192123506,1.2851810062713784,-0.7440752279236773,0.020768939442892112,0.325104566912377,-0.06261341284827845,-0.19981172356053706,-0.9629168739389673,-1.3036370364345535,-0.15103499124189007,66.41982258264717,99.40371142236889,9.05784051697241,65.84326516073244,81.45733680629371
2023-01-01 23:00:00,59.08263412041417,83.48141956892806,21.43874083053291,26.418965369680098,1.2434162899574608,14.482015743122638,2.903652309909048,True,False,23,6,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0.7077339331046894,0,0.5722226423904979,2.755881599183637,True,False,False,False,False,-1.2208503715111403,0.503043500426997,-0.5140519805063629,1.1165754433085957,-0.3810884432076796,1.5583524098024246,0.031168583867952477,-1.0000991995614184,-0.6792473721207618,-0.2980542596943004,65.35447428923358,87.22965850041153,15.737487214690068,71.13752358655412,96.75021912601284
2023-01-02 00:00:00,115.53311871907779,87.48324792152319,38.29665781040867,26.285457775311865,1.820340870947585,11.622484631153474,1.5512394037853832,False,False,0,0,1,0.0,1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,1.3206313224914261,0,0.710018517169293,3.0167936918736364,True,False,False,False,False,0.43330893613717214,0.7389337204164046,0.46580309716353996,1.1031926052320862,-0.09881702725975944,0.5835009966240682,-0.4489426364531284,-0.17249217490250734,-0.0718124574279387,-0.2688497818096057,81.91775880868202,89.23829553882136,25.738901480590744,59.08263412041417,83.48141956892806
2023-01-02 01:00:00,82.54475908852247,52.40743916316399,48.251884664016636,16.108805028928373,1.0751606585730977,2.9416405903439227,1.0218430863786057,False,True,1,0,1,0.25881904510252074,0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,3,1.5750580228976976,0,1.0793846992312126,1.7107053528081992,False,False,True,False,False,-0.5333435649863478,-1.3286312812034549,1.0444439573307984,0.08308212754585984,-0.4634107377969761,-2.3759118404464608,-0.6368801449113721,0.1710650471762316,1.5564359618471122,-0.41504318979017846,85.72017064267148,74.45736888453841,35.99576110165274,115.53311871907779,87.48324792152319
2023-01-02 02:00:00,87.88624561077113,82.92615388133903,17.212475516743762,35.089094190961276,0.3534336102309954,13.532711242448393,4.971434656503201,False,False,2,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,1.0598133452169536,0,0.534231263772522,5.1059616857154815,False,False,True,False,False,-0.3768228599778243,0.47031302484000537,-0.7597008072410052,1.985671547292428,-0.816529538028727,1.234722136942207,0.7652384092049552,-0.5246796599326937,-0.8467218329267849,-0.03500450524721123,95.32137447279047,74.27228032200874,34.58700599705636,82.54475908852247,52.40743916316399
2023-01-02 03:00:00,96.28577510286664,88.06218056909643,26.891460797132673,13.951796340595372,0.39210161733071847,12.738180439359425,0.21218808262905345,False,False,3,0,1,0.7071067811865475,0.7071067811865476,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,1.0933839406115293,0,0.5915132189782772,3.580533324266262,False,True,False,False,False,-0.1306928225122962,0.7730592594357235,-0.19711630258346588,-0.13313701820524934,-0.7976104739507313,0.9638562341503205,-0.9243104482818442,-0.47934864522836806,-0.5942102128967739,-0.20574913569851286,88.90559326738673,74.46525787119981,30.785273659297697,87.88624561077113,82.92615388133903
2023-01-02 04:00:00,65.21073516028035,71.32310406685502,37.933700786961715,13.614323766025892,0.1614852041529446,12.853997818331635,0.9867285355143949,False,False,4,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0.9143002831852985,0,0.8306977458168863,1.7190712239609078,False,False,False,True,False,-1.0412796300839902,-0.21363584355954876,0.4447064644760612,-0.16696536214401775,-0.9104439770349673,1.0033398876378052,-0.6493459309077247,-0.7211687205852853,0.46016846780965154,-0.41410677899930043,83.12758529130603,80.77047950576349,27.34587903361272,96.28577510286664,88.06218056909643
2023-01-02 05:00:00,87.50791868102554,55.18630985112362,17.192241932574227,-10.674359097389999,1.925049899057925,4.267064864364226,0.11970343965515723,False,True,5,0,1,0.9659258262890683,0.25881904510252074,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,1,1.5856816179848674,0,0.7474123435478683,5.089965225841699,False,False,False,True,False,-0.3879089120573042,-1.1648290487864086,-0.7608768707019682,-2.601669630398977,-0.047586127067378504,-1.9240574363515828,-0.9571428137510751,0.18541029007255236,0.09302785998193772,-0.03679502501116995,83.00147631472417,71.52386482902502,27.339134505556206,65.21073516028035,71.32310406685502
2023-01-02 06:00:00,103.11088484823932,79.12354821503767,46.37907771848696,10.526370508387844,3.776167178772803,8.011030116186857,0.04196251680990903,False,True,6,0,1,1.0,6.123233995736766e-17,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,1.3031630389583533,0,0.8551480986076567,2.2232197727364245,False,False,True,False,False,0.06930225089220564,0.24616610795010269,0.9355883141772966,-0.4765026482463987,0.8581085041685286,-0.6476909015190314,-0.9847411080050832,-0.19607993104415147,0.5679510700501985,-0.3576762970254007,85.27651289651507,68.54432071100544,33.8350068126743,87.50791868102554,55.18630985112362
2023-01-02 07:00:00,153.0826663537855,73.9168398079663,9.974751071175364,23.520150349084943,0.04211395290115104,8.233885499329691,1.3079889248568803,False,False,7,0,1,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,2.071012027576904,0,0.5311564352658591,15.347014668781355,False,False,False,True,False,1.5336171825504519,-0.06074650382353519,-1.1803886690469332,0.8259974262455483,-0.9688486511025739,-0.5717165978012482,-0.5352973907986713,0.8407611909156095,-0.8602763620056716,1.1112996092013598,114.56715662768346,69.40889929137586,24.515356907412187,103.11088484823932,79.12354821503767
2023-01-02 08:00:00,185.36243551622726,51.20761394046784,31.943414145930337,30.63961336859704,0.13707059970982527,7.476635897318823,0.6500819180661317,False,False,8,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,1,0,3.619821695107712,0,0.92552941884032,5.802837131515753,False,False,False,True,False,2.479505973203209,-1.399355712836585,0.09652508542907277,1.5396543626370207,-0.9223892905006205,-0.8298728534052278,-0.768856634767623,2.932148400103594,0.8782076094431693,0.042998332166084424,147.18532890608404,68.08266732115727,29.43241431186422,153.0826663537855,73.9168398079663
2023-01-02 09:00:00,123.5686210583477,63.38149349670819,31.810500813736244,6.697653663327154,1.2230127034743057,15.0,0.9374240749647508,False,False,9,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.49999999999999994,0.8660254037844387,1,0,1,0,0,0,0,0,0,1.9496009369858804,0,0.830555058162684,3.8845228466339043,True,False,False,False,False,0.6687719455450272,-0.6817589361572869,0.08879958745705889,-0.8602942806304502,-0.39107128921006656,1.7349399918390151,-0.6668491835124419,0.6768174816020961,0.4595394688414518,-0.17172290413663255,154.0045743094535,62.83531574838077,24.57622201028065,185.36243551622726,51.20761394046784
2023-01-02 10:00:00,80.83102534905301,108.68008203579046,37.27294203642797,19.622523292930484,2.676690900786541,9.964696486529098,5.160222920875274,False,False,10,0,1,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0.7437519653203962,0,0.5367287893197377,2.168624711766238,False,False,True,False,False,-0.5835608241671746,1.9883940724704803,0.4063003068470845,0.4352982152982698,0.3201686485712789,0.01833941863917136,0.8322588905827681,-0.9514633642775765,-0.8357121839068015,-0.36378724510097254,129.92069397454267,74.4230631576555,33.67561899869819,123.5686210583477,63.38149349670819
2023-01-02 11:00:00,55.28204244533325,97.46090228878907,11.165826697996167,25.468790323232877,0.3432562193972482,9.890317172112487,0.5337222867176695,False,False,11,0,1,0.258819045102521,-0.9659258262890682,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,1,0,0.5672227588690156,0,0.3619590186046611,4.951002643113886,False,False,False,False,True,-1.332218487101323,1.3270726599954419,-1.1111581999312983,1.0213296346254543,-0.8215090216838815,-0.007017458740749228,-0.810164702998756,-1.1898341158038797,-1.606136269066233,-0.052349419720258264,86.56056295091132,89.84082594042924,26.749756516053466,80.83102534905301,108.68008203579046
2023-01-02 12:00:00,73.55925853946417,100.23768573333058,46.57699051750481,15.11208153195899,0.6339507775707749,11.656024930947337,4.545567166243565,False,False,12,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0.7338483252826762,0,0.6947107841494282,1.5793046339589953,False,False,True,False,False,-0.7966442163939653,1.4907518585725306,0.9470918624083743,-0.01682971065416665,-0.679281133936105,0.5949353218236136,0.6140539894779421,-0.9648364381506951,-0.13929235489213312,-0.4297511680525124,69.8907754446168,102.12622335263671,31.671919750642985,55.28204244533325,97.46090228878907
2023-01-02 13:00:00,89.5233035020268,80.36647760267051,40.28688913539242,-7.832804575272302,0.5279472409055018,11.707905003668145,3.3722576169362104,False,False,13,0,1,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,1,0,1,1.113938361597593,0,0.784665217487228,2.222144801973179,False,False,False,False,True,-0.32885242062319364,0.3194313409503832,0.5814839533364005,-2.316831421493887,-0.7311453972660567,0.6126219145646338,0.1975250751340698,-0.4515936188725142,0.2572468276378523,-0.35779662092284154,72.78820149560808,92.68835520826339,32.67656878363113,73.55925853946417,100.23768573333058
2023-01-02 14:00:00,94.85551403938408,59.370474418703246,25.11483030636773,17.472899995742523,1.0184911409862634,0.1,1.1855592095010141,False,False,14,0,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,1,0,0,0,3,1.597688301641966,0,0.7944523459967292,3.776872433753277,True,False,False,False,False,-0.17260352828120046,-0.9181909090775462,-0.3003817540385502,0.21981938319218924,-0.4911373861274537,-3.344664141705432,-0.5787603596722415,0.20162314382188054,0.30039067051994306,-0.1837724571866167,85.979358693625,79.99154591823478,37.32623665308832,89.5233035020268,80.36647760267051
2023-01-02 15:00:00,88.31649174453892,95.03354250054389,21.785846334980967,22.614306240608933,0.5097810851122907,8.06092738855191,2.372651463685979,False,False,15,0,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,0.9293191487070402,0,0.48683121334562596,4.053846994637268,False,True,False,False,False,-0.3642154279635285,1.1839904525661098,-0.4938767066912995,0.7351953630096671,-0.7400335373922406,-0.6306802712533861,-0.15733853782345544,-0.7008884602620392,-1.0556718151647717,-0.15277007107808827,90.89843642864993,78.25683150730589,29.06252192558038,94.85551403938408,59.370474418703246
2023-01-02 16:00:00,103.79209048183975,103.40383294296396,36.202118927167675,5.525771049815411,0.8695777926386259,5.76163426662617,1.7633122878681924,False,False,16,0,1,-0.8660254037844384,-0.5000000000000004,0.0,1.0,0.49999999999999994,0.8660254037844387,0,0,0,0,0,0,0,0,0,1.0037547596067855,0,0.5666070897104155,2.8670169230600657,False,False,False,True,False,0.08926350804090492,1.67738234243997,0.34405943437467146,-0.9777641169758515,-0.5639960977800138,-1.4145392542308564,-0.3736560352139811,-0.6003766363708545,-0.7040019793878861,-0.2856146327115302,95.65469875525424,85.93594995407038,27.70093185617213,88.31649174453892,95.03354250054389
